"hpId";"scheme";"both_Accuracy";"both_Kappa";"both_AccuracyNull";"both_McnemarPValue";"both_Precision_aa";"both_Recall_aa";"both_F1_aa";"both_Prevalence_aa";"both_BalancedAccuracy_aa";"both_Precision_ca";"both_Recall_ca";"both_F1_ca";"both_Prevalence_ca";"both_BalancedAccuracy_ca";"both_Precision_pa";"both_Recall_pa";"both_F1_pa";"both_Prevalence_pa";"both_BalancedAccuracy_pa";"both_Precision_ac";"both_Recall_ac";"both_F1_ac";"both_Prevalence_ac";"both_BalancedAccuracy_ac";"both_Precision_cc";"both_Recall_cc";"both_F1_cc";"both_Prevalence_cc";"both_BalancedAccuracy_cc";"both_Precision_pc";"both_Recall_pc";"both_F1_pc";"both_Prevalence_pc";"both_BalancedAccuracy_pc";"both_Precision_ap";"both_Recall_ap";"both_F1_ap";"both_Prevalence_ap";"both_BalancedAccuracy_ap";"both_Precision_cp";"both_Recall_cp";"both_F1_cp";"both_Prevalence_cp";"both_BalancedAccuracy_cp";"both_Precision_pp";"both_Recall_pp";"both_F1_pp";"both_Prevalence_pp";"both_BalancedAccuracy_pp";"left_Accuracy";"left_Kappa";"left_AccuracyNull";"left_McnemarPValue";"left_Precision_a";"left_Recall_a";"left_F1_a";"left_Prevalence_a";"left_BalancedAccuracy_a";"left_Precision_c";"left_Recall_c";"left_F1_c";"left_Prevalence_c";"left_BalancedAccuracy_c";"left_Precision_p";"left_Recall_p";"left_F1_p";"left_Prevalence_p";"left_BalancedAccuracy_p";"right_Accuracy";"right_Kappa";"right_AccuracyNull";"right_McnemarPValue";"right_Precision_a";"right_Recall_a";"right_F1_a";"right_Prevalence_a";"right_BalancedAccuracy_a";"right_Precision_c";"right_Recall_c";"right_F1_c";"right_Prevalence_c";"right_BalancedAccuracy_c";"right_Precision_p";"right_Recall_p";"right_F1_p";"right_Prevalence_p";"right_BalancedAccuracy_p"
5;"simple_a";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"simple_b";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"simple_c";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-01";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-02";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-03";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-04";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-05";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-06";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
5;"d_prod_1e-07";0.0930232558139535;-0.0219378427787934;0.395348837209302;NA;0.130434782608696;0.75;0.222222222222222;0.0930232558139535;0.618589743589744;NA;0;NA;0.0232558139534884;0.5;0;0;NA;0.0697674418604651;0.475;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.0930232558139535;0.5;0;0;NA;0.0697674418604651;0.325;NA;0;NA;0.0697674418604651;0.5;NA;0;NA;0.116279069767442;0.5;0.25;0.0588235294117647;0.0952380952380952;0.395348837209302;0.471719457013575;0.302325581395349;-0.113028472821398;0.534883720930233;0.00181664896657232;0.217391304347826;0.5;0.303030303030303;0.232558139534884;0.477272727272727;NA;0;NA;0.232558139534884;0.5;0.4;0.347826086956522;0.372093023255814;0.534883720930233;0.373913043478261;0.186046511627907;-0.0681334279630944;0.581395348837209;0.000273398887490801;0.16;0.5;0.242424242424242;0.186046511627907;0.45;0.142857142857143;0.2;0.166666666666667;0.232558139534884;0.418181818181818;0.5;0.08;0.137931034482759;0.581395348837209;0.484444444444444
