"hpId";"scheme";"Accuracy";"Kappa";"AccuracyNull";"McnemarPValue";"Precision_a";"Recall_a";"F1_a";"Prevalence_a";"BalancedAccuracy_a";"Precision_c";"Recall_c";"F1_c";"Prevalence_c";"BalancedAccuracy_c";"Precision_p";"Recall_p";"F1_p";"Prevalence_p";"BalancedAccuracy_p"
39;"backward_simple_c";0.255813953488372;0.00289855072463772;0.534883720930233;0.000161831903651522;0.166666666666667;0.2;0.181818181818182;0.232558139534884;0.448484848484848;0.25;0.7;0.368421052631579;0.232558139534884;0.531818181818182;0.666666666666667;0.0869565217391304;0.153846153846154;0.534883720930233;0.518478260869565
39;"backward_d_prod_1e-01";0.255813953488372;0.00289855072463772;0.534883720930233;0.000161831903651522;0.166666666666667;0.2;0.181818181818182;0.232558139534884;0.448484848484848;0.25;0.7;0.368421052631579;0.232558139534884;0.531818181818182;0.666666666666667;0.0869565217391304;0.153846153846154;0.534883720930233;0.518478260869565
39;"backward_d_prod_1e-02";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_prod_1e-03";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_prod_1e-04";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_prod_1e-05";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_prod_1e-06";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_prod_1e-07";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_prod_1e-08";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-01";0.255813953488372;0.00289855072463772;0.534883720930233;0.000161831903651522;0.166666666666667;0.2;0.181818181818182;0.232558139534884;0.448484848484848;0.25;0.7;0.368421052631579;0.232558139534884;0.531818181818182;0.666666666666667;0.0869565217391304;0.153846153846154;0.534883720930233;0.518478260869565
39;"backward_d_sum_1e-02";0.255813953488372;0.0303030303030303;0.534883720930233;5.23346644774942e-07;0.5;0.1;0.166666666666667;0.232558139534884;0.534848484848485;0.24390243902439;1;0.392156862745098;0.232558139534884;0.53030303030303;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-03";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-04";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-05";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-06";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-07";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
39;"backward_d_sum_1e-08";0.232558139534884;0;0.534883720930233;NA;NA;0;NA;0.232558139534884;0.5;0.232558139534884;1;0.377358490566038;0.232558139534884;0.5;NA;0;NA;0.534883720930233;0.5
1;"forward_simple_a";0.465116279069767;0.104166666666667;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.272727272727273;0.6;0.375;0.232558139534884;0.557575757575758;0.666666666666667;0.56;0.608695652173913;0.581395348837209;0.585555555555556
1;"forward_simple_b";0.465116279069767;0.0918273645546373;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.285714285714286;0.6;0.387096774193548;0.232558139534884;0.572727272727273;0.636363636363636;0.56;0.595744680851064;0.581395348837209;0.557777777777778
1;"forward_simple_c";0.209302325581395;-0.0472779369627507;0.581395348837209;0.000106724344198703;0.0909090909090909;0.125;0.105263157894737;0.186046511627907;0.419642857142857;0.206896551724138;0.6;0.307692307692308;0.232558139534884;0.451515151515152;0.666666666666667;0.08;0.142857142857143;0.581395348837209;0.512222222222222
1;"forward_d_prod_1e-01";0.209302325581395;-0.0472779369627507;0.581395348837209;0.000106724344198703;0.0909090909090909;0.125;0.105263157894737;0.186046511627907;0.419642857142857;0.206896551724138;0.6;0.307692307692308;0.232558139534884;0.451515151515152;0.666666666666667;0.08;0.142857142857143;0.581395348837209;0.512222222222222
1;"forward_d_prod_1e-02";0.348837209302326;0.0940556809631301;0.581395348837209;3.63203655938228e-06;NA;0;NA;0.186046511627907;0.5;0.27027027027027;1;0.425531914893617;0.232558139534884;0.590909090909091;0.833333333333333;0.2;0.32258064516129;0.581395348837209;0.572222222222222
1;"forward_d_prod_1e-03";0.441860465116279;0.0777479892761394;0.581395348837209;0.00738316050535977;NA;0;NA;0.186046511627907;0.5;0.260869565217391;0.6;0.363636363636364;0.232558139534884;0.542424242424242;0.65;0.52;0.577777777777778;0.581395348837209;0.565555555555556
1;"forward_d_prod_1e-04";0.465116279069767;0.104166666666667;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.272727272727273;0.6;0.375;0.232558139534884;0.557575757575758;0.666666666666667;0.56;0.608695652173913;0.581395348837209;0.585555555555556
1;"forward_d_prod_1e-05";0.465116279069767;0.104166666666667;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.272727272727273;0.6;0.375;0.232558139534884;0.557575757575758;0.666666666666667;0.56;0.608695652173913;0.581395348837209;0.585555555555556
1;"forward_d_prod_1e-06";0.465116279069767;0.104166666666667;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.272727272727273;0.6;0.375;0.232558139534884;0.557575757575758;0.666666666666667;0.56;0.608695652173913;0.581395348837209;0.585555555555556
1;"forward_d_prod_1e-07";0.465116279069767;0.104166666666667;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.272727272727273;0.6;0.375;0.232558139534884;0.557575757575758;0.666666666666667;0.56;0.608695652173913;0.581395348837209;0.585555555555556
1;"forward_d_prod_1e-08";0.465116279069767;0.104166666666667;0.581395348837209;0.010367937192163;NA;0;NA;0.186046511627907;0.5;0.272727272727273;0.6;0.375;0.232558139534884;0.557575757575758;0.666666666666667;0.56;0.608695652173913;0.581395348837209;0.585555555555556
1;"forward_d_sum_1e-01";0.209302325581395;-0.0472779369627507;0.581395348837209;0.000106724344198703;0.0909090909090909;0.125;0.105263157894737;0.186046511627907;0.419642857142857;0.206896551724138;0.6;0.307692307692308;0.232558139534884;0.451515151515152;0.666666666666667;0.08;0.142857142857143;0.581395348837209;0.512222222222222
1;"forward_d_sum_1e-02";0.302325581395349;0.0638606676342525;0.581395348837209;3.63203655938228e-06;0.5;0.125;0.2;0.186046511627907;0.548214285714286;0.263157894736842;1;0.416666666666667;0.232558139534884;0.575757575757576;0.666666666666667;0.08;0.142857142857143;0.581395348837209;0.512222222222222
